Compañia,Desc. compañia,Auxiliar,Desc. auxiliar,Tercero,C.Costo,C.O. ,U.N.,Desc. Moneda alt.,Saldo inicial,Saldo final,Unnamed: 11,SCOA6DIG,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,410355010,REND X COMPROMISOS DE TRANSF OP SIM,,,1,99,PESOS,"0,0","-2920646,0",,410355,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495005,(FA) DAVIVIENDA Cta No. 482800035990,,,1,99,PESOS,"0,0","-27400,76",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495007,(FA) BCO BOGOTÁ Cta No.049335045,,,1,99,PESOS,"0,0","-1586010,37",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495008,(FA) BANCO COLPATRIA Cta No.0072967710,,,1,99,PESOS,"0,0","-2351016,65",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495010,(FA) BCO OCCIDENTE Cta No. 219886793,,,1,99,PESOS,"0,0","-12276642,89",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495012,(AA) Davivienda Panam Ah Cta.10001015157,,,1,99,PESOS,"0,0","-329944,27",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495036,(FA) OCCIDENTE Cau No.288821390         ,,,1,99,PESOS,"0,0","-5989042,17",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495130,(FA) ALL FUNDS Cau No. 1110500576003,,,1,99,DÓLAR,"0,0","-737444,05",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,411495492,(FA) DAVIVIENDA Cta No.5070350797,,,1,99,PESOS,"0,0","-551206,94",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,412917010,FUTUROS DE MONEDAS,,,1,99,PESOS,"0,0","-296261000,0",,412917,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,412917020,UTILIDAD DERIVADOS DE MONEDA,,,1,99,PESOS,"0,0","-684134000,0",,412917,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,413515010,REEXPRESION DE ACTIVOS,,,1,99,PESOS,"0,0","-87067750,67",,413515,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Diferencia en cambio,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,413535010,REEXPRESION OTROS PASIVOS,,,1,99,PESOS,"0,0","-945300,0",,413535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Por reexpresion de otros pasivos,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,510805200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","2760310716,01",,510805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminución en el valor de mercado Inst. de Pat.,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511325002,COMISION CUSTODIA VARIABLE              ,,,1,99,PESOS,"0,0","1200588,56",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","677190,86",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,511595070,COMISIONES OP DEL EXTERIOR,,,1,99,PESOS,"0,0","1292253,17",,511595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión Bursatil,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","4545573,46",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,513535010,REEXPRESION ACTIVOS,,,1,99,PESOS,"0,0","133963092,35",,513535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Reexpresion de Activos,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","183053,1",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,514005015,IMPUESTO DE INDUSTRIA Y COMERCIO,,,1,99,PESOS,"0,0","40880,0",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,519095006,CUENTAS DE DEPOSITO (CUD),,,1,99,PESOS,"0,0","1718954,7",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","-459473167,0",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
10,FIC DIVERSIFICADO MODERADO,111505004,(DM) OCCIDENTE Cta No. 219885894,,,1,99,PESOS,"2094192836,91","4878156885,97",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
10,FIC DIVERSIFICADO MODERADO,111505006,(DM) BANCO COLPATRIA Cta No. 0072967712,,,1,99,PESOS,"119316827,01","131053254,74",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
10,FIC DIVERSIFICADO MODERADO,111505147,(FR) DAVIVIENDA Cta No. 005069993326,,,1,99,PESOS,"8947334,89","1000000,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
10,FIC DIVERSIFICADO MODERADO,111505193,(BA) BCO BOGOTA Cta Ah No. 049280159,,,1,99,PESOS,"5763934,0","5962763,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
10,FIC DIVERSIFICADO MODERADO,111505196,(EA) DAVIVIENDA Cta Cte. No 005069993052,,,1,99,PESOS,"32661478,73","33449311,46",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
10,FIC DIVERSIFICADO MODERADO,111510130,ALL FUNDS CTA: 1160500576000,,,1,99,DOLARES,"52999217,55","18997030,35",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
10,FIC DIVERSIFICADO MODERADO,130115115,OTROS EMISORES NACIONALES               ,,,1,99,PESOS,"19335714600,0","15072658700,0",,130115,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de Deuda,,,Inversiones,
10,FIC DIVERSIFICADO MODERADO,130205300,EMISORES  NACIONALES,,,1,99,PESOS,"8077036958,18","4018064469,79",,130205,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
10,FIC DIVERSIFICADO MODERADO,135115200,DERECHO DE COMPRA TITULOS,,,1,99,DOLARES,"1227163446,3","0,0",,135115,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
10,FIC DIVERSIFICADO MODERADO,135305010,DERECHO DE MONEDAS,,,1,99,PESOS,"4193756000,0","207674000,0",,135305,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
10,FIC DIVERSIFICADO MODERADO,135305015,OBLIGACION DE MONEDAS,,,1,99,PESOS,"-4193756000,0","-207674000,0",,135305,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
10,FIC DIVERSIFICADO MODERADO,161695001,(DM) DAVIVIENDA Cta No.482800036014,,,1,99,PESOS,"184471,94","37737,22",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695002,(DM) BCO BOGOTA Cta No.049335060,,,1,99,PESOS,"969864,14","998419,74",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695005,(DM) BANCOLOMBIA Cta No. 69000008137,,,1,99,PESOS,"940420,16","74095,44",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695007,(DM) Davivienda Panama CTA. 10001015160,,,1,99,PESOS,"-7511,12","-13768,52",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695015,GASTOS VARIOS DE ADMON                  ,,,1,99,PESOS,"0,0","1281,44",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695124,(EA) Bco Popular cau No. 220066149154,,,1,99,PESOS,"152,29","152,29",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,253105110,CUENTA COMPENSACION,,,1,99,PESOS,"-0,03","0,0",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,411495002,(AL) BCOLOMBIA PANAMA Cta. 80100004087,,,1,99,PESOS,"0,0","-34093,19",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,411495494,(AL) BANCOLOMBIA Cau No.69000001701,,,1,99,PESOS,"0,0","-9,64",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,,,1,99,PESOS,"0,0","813290764,55",,510805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminución en el valor de mercado Inst. de Pat.,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","41666666,65",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,513535010,DIFERENCIA EN CAMBIO,,,1,99,PESOS,"0,0","3452753,6",,513535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Reexpresion de Activos,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,514005011,IMPOVENTAS                              ,,,1,99,PESOS,"0,0","2821554,0",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,519095999,OTROS,,,1,99,PESOS,"0,0","82,64",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,590505010,CANCELACION DE INGRESOS RF,,,1,99,PESOS,"0,0","-917754,79",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
14,FONDO DE CAPITAL PRIVADO ALTRA FCP1,830505010,EMISORES EXTRANJEROS,,,1,99,PESOS,"-2710372039,07","-1744158852,72",,,,,,,,,,,
133,FCP CORREDORES CAPITAL  I,111505122,(CK) BANCOLOMBIA CTA CTE 04872908752,,,1,99,PESOS,"587150500,5","1013647160,12",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
133,FCP CORREDORES CAPITAL  I,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","2,18",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
133,FCP CORREDORES CAPITAL  I,161695130,(CP) BANCOLOMBIA Cta cau No.69000001707,,,1,99,PESOS,"2,16","2,32",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
133,FCP CORREDORES CAPITAL  I,411415010,DIVIDENDOS,,,1,99,PESOS,"0,0","-28360593635,0",,411415,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Dividendos,,,,
133,FCP CORREDORES CAPITAL  I,411495123,(CK) BANCOLOMBIA Cau No.04872908752     ,,,1,99,PESOS,"0,0","-10885145,69",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
133,FCP CORREDORES CAPITAL  I,411495999,OTROS,,,1,99,PESOS,"0,0","-0,25",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
133,FCP CORREDORES CAPITAL  I,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","14138725,0",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
133,FCP CORREDORES CAPITAL  I,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","291747205,7",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
133,FCP CORREDORES CAPITAL  I,513095090,OTROS HONORARIOS,,,1,99,PESOS,"0,0","8541000,0",,513095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros honorarios,,,
133,FCP CORREDORES CAPITAL  I,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","136044,25",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
133,FCP CORREDORES CAPITAL  I,810505205,EMISORES NACIONALES                     ,,,1,99,PESOS,"505536547750,5","471553677759,86",,810505,,,,,,,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,111505525,(TK) BANCOLOMBIA Cta No.04872907349     ,,,1,99,PESOS,"13780790,14","14486029,07",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,130205300,EMISORES  NACIONALES,,,1,99,PESOS,"4087895,79","4362407,3",,130205,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,136000300,INVERSIONES DERECHOS FIDUCIARIOS,,,1,99,PESOS,"41459729,46","25269469,93",,136000,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Inversiones derechos fiduciarios,,,Inversiones,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","58,92",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,250105010,HONORARIOS,,,1,99,PESOS,"0,0","-33879,0",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,410395010,OTROS RENDIMIENTOS FINANCIEROS,,,1,99,PESOS,"0,0","-794171,11",,410395,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,,,1,99,PESOS,"0,0","14127720,82",,510805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminución en el valor de mercado Inst. de Pat.,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","844828,99",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,514005011,IMPOVENTAS                              ,,,1,99,PESOS,"0,0","174607,51",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,830505010,OTRAS TIT. VENDIDOS POR ENTREGAR,,,1,99,PESOS,"-45547625,25","-29631877,23",,,,,,,,,,,
139,FCP TEKA COLOMBIA I - COMPARTIMENTO GP,840505998,ACREEDORAS POR CONTRA PESOS,,,1,99,PESOS,"1180000000,0","1180000000,0",,840505,,,,,,,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,111505027,(TK) BANCOLOMBIA Cta No.04872907942     ,,,1,99,PESOS,"3372437844,32","2758896440,87",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,136000300,INVERSIONES DERECHOS FIDUCIARIOS,,,1,99,PESOS,"4145992758,04","1521303947,07",,136000,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Inversiones derechos fiduciarios,,,Inversiones,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","296470,39",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,250105010,HONORARIOS,,,1,99,PESOS,"0,0","-3354051,0",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,410395010,OTROS RENDIMIENTOS FINANCIEROS,,,1,99,PESOS,"0,0","-79713581,75",,410395,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,411495028,(TK) BANCOLOMBIA Cau No.04872907942     ,,,1,99,PESOS,"0,0","-46681403,53",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,,,1,99,PESOS,"0,0","1412782019,49",,510805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminución en el valor de mercado Inst. de Pat.,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","13849504,95",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","84482866,67",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,511595011,COMISION GESTOR PROFESIONAL             ,,,1,99,PESOS,"0,0","493618196,91",,511595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión Bursatil,,,
141,FCP TEKA COLOMBIA I - COMPARTIMIENTO LP,513095090,OTROS HONORARIOS,,,1,99,PESOS,"0,0","5637341,88",,513095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros honorarios,,,
10,FIC DIVERSIFICADO MODERADO,161695130,ALL FUNDS Cau. 1160500576000 CTE,,,1,99,DOLARES,"15176598,08","14566718,16",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695143,(FR) BBVA Cau No. 870002821,,,1,99,PESOS,"1574,28","1574,28",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695149,(EA) Bco Citibank Cau No. 5082432118,,,1,99,PESOS,"146468,28","146468,28",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695192,(BA) DAVIVIENDA Cta Cau No.005070366645,,,1,99,PESOS,"67023,76","42887,34",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695193,(BA) BCO BOGOTA Cau No. 049280159,,,1,99,PESOS,"281644,81","281895,77",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,161695197,(BA) BBVA Cta Cau No.895000594,,,1,99,PESOS,"1120,84","1120,84",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
10,FIC DIVERSIFICADO MODERADO,225030010,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,,,1,99,PESOS,"0,0","-2481469578,93",,,,,,,,,,,
10,FIC DIVERSIFICADO MODERADO,250110033,COMISION CUSTODIO,,,1,99,PESOS,"-495084,7","-1083598,71",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
10,FIC DIVERSIFICADO MODERADO,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS  ,,,1,99,PESOS,"-318201,0","0,0",,250305,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Impuestos,,,,
10,FIC DIVERSIFICADO MODERADO,253105110,CUENTA COMPENSACION,,,1,99,PESOS,"-342753105,86","-468614109,93",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
10,FIC DIVERSIFICADO MODERADO,410705115,OTROS EMISORES NACIONALES               ,,,1,99,PESOS,"0,0","-289342350,0",,410705,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoracion Intrumentos de Deuda,,,,
10,FIC DIVERSIFICADO MODERADO,410805200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","-1538366855,25",,410805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Por aumento en el valor de mercado Inst. de Pat.,,,,
10,FIC DIVERSIFICADO MODERADO,411405015,INGRESO POR OP REPO,,,1,99,PESOS,"0,0","-12150423,03",,411405,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,,,,,
10,FIC DIVERSIFICADO MODERADO,411415020,DIVIDENDOS                              ,,,1,99,PESOS,"0,0","-302369484,53",,411415,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Dividendos,,,,
10,FIC DIVERSIFICADO MODERADO,411495002,(DM) BCO BOGOTA Cta No.049335060,,,1,99,PESOS,"0,0","-4882336,6",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
